Time,Motion
26.05455,223.08331
26.069536,223.08331
26.08532,223.76434
26.103117,223.76434
26.119493,223.76434
26.137856,224.58826
26.15258,224.58826
26.169868,225.56738
26.18629,225.56738
26.211344,225.86127
26.223995,225.86127
26.235867,225.86127
26.254257,225.57556
26.269112,225.57556
26.28598,226.31873
26.306053,226.31873
26.318548,226.31873
26.337223,226.0769
26.352055,226.0769
26.373587,226.84375
26.386236,226.84375
26.402576,226.84375
26.419323,228.47223
26.43625,228.47223
26.45421,229.02002
26.46971,229.02002
26.486383,229.16199
26.50266,229.16199
26.519444,229.16199
26.53792,228.73456
26.553125,228.73456
26.570646,229.15173
26.58771,229.15173
26.603828,229.84967
26.620493,229.84967
26.635508,229.84967
26.65347,230.1842
26.669735,230.1842
26.686369,230.1842
26.703802,230.68494
26.719696,230.68494
26.737497,231.22516
26.751455,231.22516
26.771246,231.39435
26.785652,231.39435
26.802774,231.39435
26.82091,230.86328
26.836887,230.86328
26.85391,231.1549
26.86849,231.1549
26.899584,231.34027
26.91102,231.34027
26.923948,231.64136
26.941517,231.64136
26.958454,231.64136
26.976524,231.57892
26.990686,231.57892
27.009398,231.047
27.023664,231.047
27.041094,231.047
27.058401,231.2345
27.073896,231.2345
27.092049,230.76129
27.107824,230.76129
27.12409,230.76129
27.143358,230.40002
27.158146,230.40002
27.175882,230.80505
27.190971,230.80505
27.20914,231.13495
27.224264,231.13495
27.240507,231.13495
27.25851,230.84784
27.275536,230.84784
27.291842,231.08105
27.307495,231.08105
27.325085,230.72394
27.341635,230.72394
27.357525,230.72394
27.375692,231.44305
27.390379,231.44305
27.412632,230.70471
27.424932,230.70471
27.440638,230.70471
27.458336,231.18298
27.473948,231.18298
27.492422,231.03845
27.50833,231.03845
27.5245,230.98798
27.542692,230.98798
27.55731,230.98798
27.575142,231.89404
27.590425,231.89404
27.607964,230.36664
27.624191,230.36664
27.641272,230.36664
27.658806,230.78052
27.673899,230.78052
27.692146,230.92902
27.706615,230.92902
27.724752,229.7843
27.741386,229.7843
27.756964,229.7843
27.775713,229.60266
27.790455,229.60266
27.808247,230.63379
27.824343,230.63379
27.842049,230.63379
27.858963,230.5
27.874628,230.5
27.892935,231.25977
27.906652,231.25977
27.924377,230.31036
27.942413,230.31036
27.958195,230.31036
27.978275,230.31036
27.995045,230.13245
28.008812,230.9231
28.022827,230.9231
28.040892,230.9231
28.057718,230.27972
28.073845,230.27972
28.092232,229.84375
28.1069,229.84375
28.124489,229.60284
28.140676,229.60284
28.156815,229.60284
28.176176,230.1513
28.190031,230.1513
28.208685,230.1889
28.223495,230.1889
28.239588,230.1889
28.258883,230.42859
28.273602,230.42859
28.291718,230.61176
28.30739,230.61176
28.324047,230.1676
28.34223,230.1676
28.357426,230.1676
28.375494,231.07928
28.390547,231.07928
28.409512,229.81134
28.424255,229.81134
28.440336,229.81134
28.458645,228.62335
28.474497,228.62335
28.496128,228.62335
28.507214,228.62335
28.523977,229.23975
28.541365,229.23975
28.55625,229.23975
28.575514,228.46582
28.590721,228.46582
28.60967,228.0
28.624884,228.0
28.641247,228.0
28.658972,228.07098
28.675066,228.07098
